1002539510209622016	[{'created_at': 'Fri Jun 01 13:17:00 +0000 2018', 'eco': 'MT', 'likes': '0', 'lang': 'en', 'tid': '1002539510209622016', 'text': 'RT @SammyHerbert: I like when @adamlevine holds @Aly_Raisman’s hand in #girlslikeyou. As if to say I support you. I got you. ude2dude4cude4fudc4f #metoo ht…'}, {'eco': 'MT'}, {'created_at': 'Thu May 31 08:57:54 +0000 2018', 'eco': 'MT', 'likes': '596', 'lang': 'en', 'tid': '1002111919661068289', 'text': 'I like when @adamlevine holds @Aly_Raisman’s hand in #girlslikeyou. As if to say I support you. I got you. ude2dude4cude4fudc4f #metoo https://t.co/wlPgt3A3eP'}]	1	['RETWEETS']			['1002539510209622016', '1002111919661068289']
1000369290627960832	[{'created_at': 'Sat May 26 13:33:19 +0000 2018', 'eco': 'MT', 'likes': '0', 'lang': 'en', 'tid': '1000369290627960832', 'text': 'This is what #JUSTICE looks like @rosemcgowan  @RonanFarrow #RoseArmy #MeToo #Accountability #TippingPoint #BelieveWomen #TimesUp=&gt; https://t.co/LhNoPV8WMs'}, {'eco': 'MT'}, {'created_at': 'Fri May 25 08:54:54 +0000 2018', 'eco': 'MT', 'likes': '2220', 'lang': 'en', 'tid': '999936835064393728', 'text': 'Looking forward to the Penalty Phase of the #Weinstein trial. https://t.co/2iPNclHWx5'}]	1	['QUOTED_TO']			['1000369290627960832', '999936835064393728']
997625939965169664	"[{'created_at': 'Fri May 18 23:52:13 +0000 2018', 'name': 'Kansas', 'tid': '997625939965169664', 'eco': 'GC', 'country': 'United States', 'full_name': 'Kansas, USA', 'lang': 'en', 'coordinates': ""[[[Decimal('-102.051769'), Decimal('36.99311')], [Decimal('-102.051769'), Decimal('40.003282')], [Decimal('-94.588081'), Decimal('40.003282')], [Decimal('-94.588081'), Decimal('36.99311')]]]"", 'text': 'So a black person can get shot because a cop THINKS they have a gun, meanwhile this girl can bring an AR on campus and she gets put on National TV. Hmm... https://t.co/M5FrBAwR7Z', 'country_code': 'US', 'likes': '0'}, {'eco': 'GC'}, {'created_at': 'Thu May 17 13:43:10 +0000 2018', 'eco': 'BLM', 'likes': '1824', 'lang': 'en', 'tid': '997110277547220993', 'text': '•Ohio—the State where a black child Tamir Rice was executed for holding a toy gun—you brought a weapon of death to school &amp; got Nat’l TV spots •That disparity is racism against Tamir &amp; white privilege for you •Please learn the difference #GunControlNow  https://t.co/VBgaKmLvAr'}]"	1	['QUOTED_TO']			['997625939965169664', '997110277547220993']
1002598682238152705	"[{'created_at': 'Fri Jun 01 17:12:07 +0000 2018', 'eco': 'MT', 'likes': '0', 'lang': 'en', 'tid': '1002598682238152705', 'text': 'RT @MRA_Ninja: @ranjanakumari @Love2rule @yadavankita95 @ERKAIN @sushmitadevmp My god  She is openly spitting #AntiMen #FakeFeminism Venom…'}, {'eco': 'MT'}, {'created_at': 'Fri Jun 01 16:49:20 +0000 2018', 'eco': 'MT', 'likes': '0', 'lang': 'en', 'tid': '1002592945562836992', 'text': ""@ranjanakumari @Love2rule @yadavankita95 @ERKAIN @sushmitadevmp My god  She is openly spitting #AntiMen #FakeFeminism Venom  I wonder if h'ble @PMOIndia @narendramodi is still in righteous mind to listen to this soul breaking talks  #HumanRightsActivists #HumanRightFail #HumanRightsViolation #Humanist #MeTooMen #MeToo #hypocrisy""}, {'eco': 'MT'}, {'tid': '1002497792147894272', 'eco': 'MT'}]"	2	['RETWEETS', 'REPLIES_TO']			['1002598682238152705', '1002592945562836992', '1002497792147894272']
1000979370859749376	"[{'created_at': 'Mon May 28 05:57:33 +0000 2018', 'eco': 'MT', 'likes': '0', 'lang': 'en', 'tid': '1000979370859749376', 'text': ""RT @christybella: Women Have Not Been Believed — Ever.    We've been Traumatized, Silenced, and our lives have been stolen.  #MeToo https:/…""}, {'eco': 'MT'}, {'created_at': 'Thu May 10 16:19:00 +0000 2018', 'eco': 'MT', 'likes': '360', 'lang': 'en', 'tid': '994612779574177792', 'text': ""Women Have Not Been Believed — Ever.    We've been Traumatized, Silenced, and our lives have been stolen.  #MeToo https://t.co/keMnJRo5Lv""}]"	1	['RETWEETS']			['1000979370859749376', '994612779574177792']
1002041157730390017	[{'created_at': 'Thu May 31 04:16:43 +0000 2018', 'eco': 'MT', 'likes': '0', 'lang': 'en', 'tid': '1002041157730390017', 'text': 'RT @w_terrence: This is so disrespectful! Where are the woman activist, feminist and metoo movement ? @newyorkpost should know that this is…'}, {'eco': 'MT'}, {'created_at': 'Thu May 31 03:24:56 +0000 2018', 'eco': 'MT', 'likes': '5307', 'lang': 'en', 'tid': '1002028123905511425', 'text': 'This is so disrespectful! Where are the woman activist, feminist and metoo movement ? @newyorkpost should know that this is misogynistic, shaming @KimKardashian because she is woman that’s wants to make a change. Well y’all had nice headlines for Stormy Daniels I wonder why. https://t.co/LNFLQMeGAr'}]	1	['RETWEETS']			['1002041157730390017', '1002028123905511425']
1005208053774512128	[{'created_at': 'Fri Jun 08 22:00:50 +0000 2018', 'eco': 'MT', 'likes': '0', 'lang': 'en', 'tid': '1005208053774512128', 'text': 'RT @JordanRutledge: y’all actually working a 9-5 during the summer break?????lmaooooooooooooooooooooooooooooooooooooooooooooude02ude02 metoo'}, {'eco': 'MT'}, {'created_at': 'Wed Jun 06 23:15:36 +0000 2018', 'eco': 'MT', 'likes': '62524', 'lang': 'en', 'tid': '1004502092927721472', 'text': 'y’all actually working a 9-5 during the summer break?????lmaooooooooooooooooooooooooooooooooooooooooooooude02ude02 metoo'}]	1	['RETWEETS']			['1005208053774512128', '1004502092927721472']
996103205040939008	[{'created_at': 'Mon May 14 19:01:25 +0000 2018', 'eco': 'BLM', 'likes': '0', 'lang': 'en', 'tid': '996103205040939008', 'text': 'RT @YourAnonRiot: This video shows a police officer in #Wisconsin repeatedly punching black teenager in the face. #BlackLivesMatter #FTP #P…'}, {'eco': 'BLM'}, {'created_at': 'Mon May 14 14:28:30 +0000 2018', 'eco': 'BLM', 'likes': '0', 'lang': 'en', 'tid': '996034524592025600', 'text': 'This video shows a police officer in #Wisconsin repeatedly punching black teenager in the face. #BlackLivesMatter #FTP #PoliceBrutality #PoliceViolence https://t.co/e0L0bSThlk'}]	1	['RETWEETS']			['996103205040939008', '996034524592025600']
994216244302692353	[{'created_at': 'Wed May 09 14:03:18 +0000 2018', 'eco': 'MT', 'likes': '0', 'lang': 'ja', 'tid': '994216244302692353', 'text': 'RT @usagitodance: @take_off_dress セクハラどころか強制わいせつの疑いがある悪質な行為なのにマスゴミもmetoo喪服軍団もスルー。結局セクハラ問題も政局に利用してるだけ。（´Д`）ｱｷﾚﾙ'}, {'eco': 'MT'}, {'created_at': 'Wed May 09 06:23:10 +0000 2018', 'eco': 'MT', 'likes': '1', 'lang': 'ja', 'tid': '994100445793501184', 'text': '@take_off_dress セクハラどころか強制わいせつの疑いがある悪質な行為なのにマスゴミもmetoo喪服軍団もスルー。結局セクハラ問題も政局に利用してるだけ。（´Д`）ｱｷﾚﾙ'}]	1	['RETWEETS']			['994216244302692353', '994100445793501184']
997680762274091008	"[{'created_at': 'Sat May 19 03:30:04 +0000 2018', 'eco': 'GC', 'likes': '0', 'lang': 'en', 'tid': '997680762274091008', 'text': 'RT @KathyReichs: Appalling. #GunControl #GunReformNow #GunContolNow https://t.co/OX54p85f3H'}, {'eco': 'GC'}, {'created_at': 'Sat May 19 02:58:48 +0000 2018', 'eco': 'GC', 'likes': '0', 'lang': 'en', 'tid': '997672893025832962', 'text': 'Appalling. #GunControl #GunReformNow #GunContolNow https://t.co/OX54p85f3H'}, {'eco': 'GC'}, {'created_at': 'Tue May 15 16:24:12 +0000 2018', 'name': 'Zurich', 'tid': '996426029857230848', 'eco': 'GC', 'country': 'Switzerland', 'full_name': 'Zurich, Switzerland', 'lang': 'en', 'coordinates': ""[[[Decimal('8.448081'), Decimal('47.320217')], [Decimal('8.448081'), Decimal('47.434721')], [Decimal('8.625442'), Decimal('47.434721')], [Decimal('8.625442'), Decimal('47.320217')]]]"", 'text': '#TuesdayThoughts No. of mass shootings in 2018 (as of 15 May): udde6uddfa 0 uddf3uddff 0 udde9uddea 0 uddecudde7 0 udde7uddea 0 udde6uddf9 0 udde9uddf0 0 uddf3uddf1 0 uddf8uddea 0 uddebuddee 0 uddeeuddea 0 udde8udde6 0 uddf1uddfa 0 udde8udded 0 uddfauddf8 99*  Impressive track record, @NRA!  * 21,242 incidents ¦ 5,291 deaths ¦ 9,555 injuries ¦ 605 defensive use incid. https://t.co/tjrXWiHfx6', 'country_code': 'CH', 'likes': '2343'}]"	2	['RETWEETS', 'QUOTED_TO']			['997680762274091008', '997672893025832962', '996426029857230848']
