997689332705255425	[{'likes': '0', 'tid': '997689332705255425', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}, {'eco': 'GC'}, {'likes': '124541', 'tid': '997112115789025280', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}, {'eco': 'GC'}, {'likes': '1824', 'tid': '997110277547220993', 'lang': 'en', 'eco': 'BLM', 'text': '', 'created_at': ''}]	2	['RETWEETS', 'QUOTED_TO']	['997689332705255425', '997112115789025280', '997110277547220993']
999684746576912385	[{'likes': '0', 'tid': '999684746576912385', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}, {'eco': 'MT'}, {'likes': '0', 'tid': '999678179437563904', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['999684746576912385', '999678179437563904']
1002300929515782144	[{'likes': '0', 'tid': '1002300929515782144', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}, {'eco': 'MT'}, {'likes': '102', 'tid': '1002299347135094785', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}, {'eco': 'MT'}, {'likes': '14780', 'tid': '1002262514430689281', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}]	2	['RETWEETS', 'QUOTED_TO']	['1002300929515782144', '1002299347135094785', '1002262514430689281']
996124133212770305	[{'likes': '0', 'tid': '996124133212770305', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}, {'eco': 'GC'}, {'likes': '51', 'tid': '995994626816466945', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}]	1	['QUOTED_TO']	['996124133212770305', '995994626816466945']
1001495847316504576	[{'likes': '0', 'tid': '1001495847316504576', 'lang': 'und', 'eco': 'MT', 'text': '', 'created_at': ''}, {'eco': 'MT'}, {'likes': '156', 'tid': '1000694765074038784', 'lang': 'und', 'eco': 'MT', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['1001495847316504576', '1000694765074038784']
997632954099789824	[{'likes': '0', 'tid': '997632954099789824', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}, {'eco': 'GC'}, {'likes': '957', 'tid': '997543571946434560', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['997632954099789824', '997543571946434560']
998697336867033090	[{'likes': '0', 'tid': '998697336867033090', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}, {'eco': 'GC'}, {'likes': '7', 'tid': '998696854039638016', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['998697336867033090', '998696854039638016']
1001596575737507840	[{'likes': '0', 'tid': '1001596575737507840', 'lang': 'und', 'eco': 'MT', 'text': '', 'created_at': ''}, {'eco': 'MT'}, {'likes': '16', 'tid': '1001541387316285441', 'lang': 'en', 'eco': 'MT', 'text': '', 'created_at': ''}]	1	['QUOTED_TO']	['1001596575737507840', '1001541387316285441']
997717936721707008	[{'likes': '0', 'tid': '997717936721707008', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}, {'eco': 'GC'}, {'likes': '124541', 'tid': '997112115789025280', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}, {'eco': 'GC'}, {'likes': '1824', 'tid': '997110277547220993', 'lang': 'en', 'eco': 'BLM', 'text': '', 'created_at': ''}]	2	['RETWEETS', 'QUOTED_TO']	['997717936721707008', '997112115789025280', '997110277547220993']
1002852893769203713	[{'likes': '0', 'tid': '1002852893769203713', 'lang': 'fr', 'eco': 'MT', 'text': '', 'created_at': ''}, {'eco': 'MT'}, {'likes': '0', 'tid': '1002598591863623681', 'lang': 'fr', 'eco': 'MT', 'text': '', 'created_at': ''}]	1	['RETWEETS']	['1002852893769203713', '1002598591863623681']
997306310029905920	[{'likes': '0', 'tid': '997306310029905920', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}, {'eco': 'GC'}, {'likes': '124541', 'tid': '997112115789025280', 'lang': 'en', 'eco': 'GC', 'text': '', 'created_at': ''}, {'eco': 'GC'}, {'likes': '1824', 'tid': '997110277547220993', 'lang': 'en', 'eco': 'BLM', 'text': '', 'created_at': ''}]	2	['RETWEETS', 'QUOTED_TO']	['997306310029905920', '997112115789025280', '997110277547220993']
